question_id,answer_text,grade
38,"Proteger os órgãos internos.",1
38,"Tecido epitelial sustentar seus órgãos",0
38,".",0
38,"O tecido epitelial é o tecido da pele.",1
38,"Ele é caracterizado por ficar muito junto.",1
38,"É o tecido que forma a pele",2
38,"-",0
38,".",0
38,"não sei",0
38,"É uma organela",0
38,"Não sei",0
38,"envolver ossos, ajudar nos movimentos, armazenar cálcio.",0
38,"não sei",0
38,"Uma característica importante são que eles não contém vasos sanguíneos e sua nutrição e através de oxigênio",1
38,"proteger os órgãos",1
38,"Que reveste os órgãos",2
38,"Acular gordura e depois transformar em energia",0
38,"Tem três camadas, é o maior órgão do corpo",1
38,"É o tecido que forma a pele e tem mais de uma camada",2
38,"As células tem pouco espaço entre si, a forma das células são variáveis",1
38,"a característica é que protege os músculos, órgão",1
38,"Pouca quantidade de material intercelular e apresenta células justapostas. Não apresenta vasos sanguíneos",2
38,"Dar as sensações ao corpo humano?...",0
38,"Conjuntos de célula fortemente unidas que fazem o revestimento do corpo por fora e por dentro. Funciona como uma barreira de germes que tentam invadir o corpo e deixarnos doentes.",1
38,"O tecido epitelial forma a pele, ele é formado de células quadradas e chatas e tem como função proteger o corpo.",1
38,"Células muito juntas sem material emdercelular",1
38,"esponjoso, protege dos anticorpos",0
38,"não sei.",0
38,"Suas funções são revestir superfícies, concretar moléculas e transportar moléculas ou íons entre dois compartimentos.",1
38,"proteger os órgãos internos",1
38,"É feito de sangue que manda para os outros órgãos",0
38,"Ele faz a troca de nutrientes",0
38,"O tecido epitelial é o que controla as células",0
38,"As características do tecido epitelial é que ele protege o corpo, ele mantém a temperatura do corpo etc.",1
38,"Ele protege nossos organismos ele tem propriedades regenerativas a nossa pele de algumas impurezas",1
38,"Ele é encontrado revestindo órgãos, além de ser responsável pela formação das glândulas. Sua origem pode ser a partir do ectoderma, mesoderma ou endoderma.",2
38,"Ele é formado por células bem unidas e com um pouco material entre suas celulas.",1
38,"O tecido eptelial e localizado no corpo humano, responsável pela composição dos sistemas",0
38,"E uma grandula",0
38,"Muitas juntas com pouquissimo material intercelular",1
38,"responsável pela proteçao",2
38,"não consigo lembrar",0
38,"Ele é constituído por inúmeras células, está sempre se renovando e é o maior órgão do corpo humano.",1
38,"proteger os órgãos internos",1
38,"Não sei",0
38,"O tecido epitelial é caracterizado por ter uma grande repartição, além de ter uma célula que é muito especial para o sistema digestório.",0
38,"O tecido epitelial ajuda na formação das celulas",0
38,"O tecido epitelial é formado por células justapostas, reveste a superfície externa do corpo e as cavidades externas dos órgãos do corpo",2
38,"É o tecido que forma nos músculos para que eles possam ser esticados",0
38,"Formação da pele",1
38,"Conjunto de células fortemente unidas que fazem o revestimento do corpo por dentro e por fora funciona como uma barreira contra germes que tentam invadir o corpo e nos deixar doentes.",1
38,"O tecido epitelial ajuda na composição do organismo.",0
38,"Conjunto de célula fortemente unidas, que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira contra germes que tentam invadir o corpo e nos deixar doentes (virus, bacterias e fungos)",1
38,"Não sei",0
38,"cuidar dor orgaos",1
38,"não estou me lembrando",0
38,".",0
38,"Proteger Os Orgãos Internos Do Corpo Humano",1
38,"As principais características do tecido epitelial são: Suas células mantêm muito pouco espaço entre si, portanto, são justapostas. Suas células estabelecem muitas junções intercelulares com as células epiteliais vizinhas. Há muito pouco material extracelular entre as suas células",2
38,"Não sei",0
38,"Fazer a respiração da pele",0
38,"O tecido epitelial possui 3 camadas, sua regeneração é rápida, possui pouco líquido inter celular, nele se localizam as glândulas sudoríparas, esse tecido forma a pele.",3
38,"É o maior tecido do corpo humano, serve como primeiro meio de defesa do corpo humano e é nele que apresentam o tato, uma característica sensorial.",1
38,"Protege a os órgãos, tem várias camadas e comporta o sistema venoso.",1
38,"não sei",0
38,"O tecido epitelial é um protetor eficaz contra invasores externos e faz a excreção de detritos intenos",1
38,"E uma glandulas",0
38,"Não sei",0
38,"não sei",0
38,"proteger os órgãos internos",1
38,"É envolver os ossos e ajudar no movimento.",0
38,"O tecido epitelial e um  tecido que tem um papel muito importante que é:protege as outras camadas dos raios ultra violeta par não queimar as camadas mais sensíveis que se machucam com o sol",1
38,"Tecido eptelial é feito com células do organism",1
38,"As células epiteliais têm membrana plasmática",1
38,"Ele comanda e direciona  as células, ao mesmo tempo  que tem sua própria função.",0
38,"a",0
38,"Sao eles que revestem o corpo humano e tem função protetora.",1
38,"E formado por célula bem unidos e por pouco material. Está posta na pele e também fora da cavidade de órgãos.",1
38,"Formada pela união de várias células.",1
38,"O tecido epitelial corresponde a pele do ser vivo que possui varias camadas e protege a parte interna do corpo.",1
38,"proteger nosso corpo de maus exteriores",1
38,"É uma glândulas",0
38,"Não sei",0
38,"sei la ;-;",0
38,"para proteger os orgãos  .",1
38,"ele serve para a proteção do sangue.",0
38,"Pão de forma",0
38,"O tecido epitelial fica logo abaixo da pele.",0
38,"aeee",0
38,"Ele é formado por células bem unidas e com pouco material entre suas células Ele está presente na pele e forra a cavidade dos orgaos como estômago, coração, brônquios, etc.",1
38,"Ele é um tecido que ajuda na estrutura óssea possibilitando nos mover sem cair",0
38,"Controla o epitélio",0
38,"Uma membrana",0
38,"Conjunto de celula, fortimente unidas, que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira entre germes que tentam o corpo e nos deixar doentes.",2
38,"O tecido epitelial forma uma barreira contra germes, bacterias e virus",1
38,"a  tecido ósseo-células longas com capacidade de contração.
\
b  tecido muscular-celulas com espaço protegidos por cálcios
\
c  tecido cartilaginoso-células longas com capacidade de contração
\
d  tecido epitelial-células muito juntas sem material intercelular",1
38,"Possui células muito proximas umas das outras",2
38,"Num sei",0
38,"É um tecido que envolve os ossos.",0
38,"Está presente nos ossos",0
38,"Proteção",1
38,".",0
38,"São formados por células próximas, que se substituem rapidamente.",3
38,"é o maior órgão do corpo humano é bem junto às células .",0
38,"Exugere o corpo por dentro e fora.",0
38,"Tem poros, impede o contato do sangue com o meio externo, entre outros.",0
38,"células muito juntas sem material intercelular",1
38,"Não sei",0
38,"É formado por celulas bem unidas e em pouco material entre suas celulas. Funciona como uma barreira contra agentes estranhos",1
38,"está entre os ossos e os músculos",0
38,"x",0
38,"De regenera feridas",0
38,"Proteje os órgão",1
38,"Tecido da pele",1
38,"Esse tecido é feito para proteger a pele animal para a célula humana",0
38,"Juntas, sem material intercelular",1
38,"Tecido nervoso,tecido epiteliau,tecido musculoso",0
38,"É formado pelas células nervosas .",0
38,"Possui bastante substancia intercelular, entre outras funções protege o corpo",0
38,"Celulas muito juntas com pouca tecido com pouco material extracelular",1
38,"Massa:
\
1/2 xícara (chá) de óleo.
\
3 cenouras médias raladas.
\
4 ovos.
\
2 xícaras (chá) de açúcar.
\
2 e 1/2 xícaras (chá) de farinha de trigo.
\
1 colher (sopa) de fermento em pó",0
38,"É uma glandela",0
38,"É uma glândulas",0
38,"O tecido epitelial é um revestimento por dentro e por fora, é como uma barreira que protege dos germes que tentam invadir o corpo",1
38,"proteger o cérebro",0
38,"Possui 3 camadas, se regenera",1
38,"Batata.",0
38,".............................",0
38,"O tecido epitelial é caracterizado pela sua função de proteção do corpo humano",1
38,"Resposta correta",0
38,"É responsável pela formação de glândulas",0
38,"Proteção e revestimento (pele);
\
Secreção (estômago);
\
Secreção e absorção (intestino);
\
Impermeabilização (bexiga urinária).",1
38,"O tecido epitelial forma a pele",1
38,"Ele possui a parede mucosa,os nervos e a pele",1
38,"É um conjunto de células fortemente unidas, que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira contra germes que tentam invadir o corpo e nos deixar doentes (vírus, bactérias e fungos).",1
38,"Reserva enegética",0
38,"tecido epitelial a célula mantém a si mesma.",0
38,"O tecido epitelial forma a nossa camada externa, a pele.",2
38,"Conjunto de célula fortemente unidas, que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira entre germes que tentam invadir o corpo e nos deixar doentes.",1
38,"as celulas mantém pouco espaço entre si, se estabelecem em junções intracelulares, há pouco material extra nas celulas.",1
38,"é a 1 camada da pele, onde ficam os pelos, e nascem as espinhas",1
38,".......................",0
38,"Proteção, revestimento.",3
38,"Protegem e envolve os musculos",1
38,"sao os tecidos mais perto da pele q sentem as coisas",0
38,"O tecido epitelial caracteriza-se pela pouca quantidade de material intercelular e por apresentar células extremamente unidas.",2
38,"Snague",0
38,"Forma a pele",1
38,"Fazer o revestimento do corpo dentro e por fora, proteger contra germes que tentam invadir o nosso corpo.",1
38,"O tecido epitelial caracteriza-se pela pouca quantidade de material intercelular e por apresentar células extremamente unidas",3
38,"Ele tem função de aquecer o que se encontra em baixo desta camada",0
38,"São células que são unidas e que fazem o revestimento do corpo.",1
38,"O tecido eptilial forma a pele dos animais",1
38,"Conjunto de celulas fortemente unidas que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira entre germes que tenta invadir o corpo e nos deixar doente",1
38,"Ele é encontrado revestindo orgaos, alem de ser responsavel pela formaçao das glandulas e etc.",1
38,"tecido ósseo-células longas com capacidade de contração.
\
\
 tecido muscular-celulas com espaço protegidos por cálcios
\
\
 tecido cartilaginoso-células longas com capacidade de contração
\
\
 tecido epitelial-células muito juntas sem material intercelular",1
38,"não sei",0
38,"Regeneração/líquido intracelular/cicatrização",1
38,"protege o corpo humano",1
38,"E a pele. Ela e a celula mais grande de todos.",0
38,"A principal função do tecido eptelial é revestir a superfície externa do corpo, e suas características são: pouca materia extracelular, avascular, célular organizadas, possui suprimento nervoso e mitose.",1
38,"O tecido epitelial tem células alongadas e finas.",0
38,"Epitelial é o tecido da pele",1
38,"não sei",0
38,"Entre outras funções, protege o corpo de perigos externos e produz secreções.",1
38,"o tecido epitelial formam os órgãos",0
38,"Conjunto de celulas fortemente unidas que fazem o revestimento do corpo. Funciona contra germes que tentam invadir nosso corpo.",1
38,"A falta de espaços entre as celulas, falta de vascularização e renovação celular e a capacidade de proteger o corpo da entrada de virus e baquiterias",3
38,"Não sei",0
38,"Ter células muito úmido e não possuir vasos sanguíneos.",1
38,"É um tecido formado por células fortemente unidas e serve como barreira contra bactérias, vírus e fungos.",1
38,"proteção, absorção, secreção e excreção.",0
38,"Suas células são  mais resistente que as dos outros tecidos e são mais juntar que a dos outros",1
38,"O tecido epitelial é caracterizado por ser células muito juntas",1
38,"Proteger o corpo humano de doenças.",1
38,"..",0
38,"É responsável pela formação das glândulas meta",0
38,"não sei",0
38,"é a camada da pele que envolve a derme, epiderme e os vasos sanguíneos",0
38,"É um tecido grosso.",1
38,"Conjunto de células lortemente unidas, que fazemos o revestimento do corpo por dentro e por fora. Funciona como barreira contra germes que tentam invadir o corpo e nos deixa doente (viros bacterias e fungos)",1
38,"não sei",0
38,"Tecido ósseo-células longas com capacidade de contração,tecido muscular-células com espaço protegidos por cálcios,tecido cartilaginoso-células longas com capacidade de contração.",0
38,"são flexíveis",1
38,"Manter as celular juntapostas",1
38,"ele é formado por varias células bem unidas e que tem pouco material entre elas.",2
38,"As principais características do tecido epitelial são: Suas células mantêm muito pouco espaço entre si, portanto, são justapostas. Suas células estabelecem muitas junções intercelulares com as células epiteliais vizinhas. Há muito pouco material extracelular entre as suas células.",1
38,"Regineração",0
38,"Tecido Epitelial é um tecido muito importante para o corpo humano por vários motivos",0
38,"revestir os musculos e protege-los",1
38,"Vai se procurar trabalhar para não se desejar a mim, se cria vergonha na sua cara",0
38,"O tecido epitelial é o maior tecido do corpo humano e está na superfície do nosso corpo. Ele é flexível e é importante para proteger outros tecidos e órgãos.",1
38,"Impedir que bacterias entrem no corpo",0
38,"Ele protege nosso corpo forram o estomago e são formadas por células alongadas",1
38,"E uma glandulas",0
38,"não sei",0
38,"esse tecido tem o formato liso e se parece com linhas.",0
38,"É a camada mais fina da pele.",0
38,"O tecido epitelial desenvolve várias funções, tais como proteção, absorção, secreção e ascerção. Ele é encontrado em vários órgãos, além de ser responsável pela formação das glandulas",1
38,"É o tecido que protege o nosso corpo",2
38,"O tecido epitelial é formado por células muito unidas pelas junções intercelulares.",3
38,"Protege o corpo contra a entrada de doenças",1
38,"Cicatrização",0
38,"Tecido pele, tem três camadas.",1
38,"Proteger o corpo humano",1
38,"Proteger o corpo e manter a  temperatura",1
38,"É formado por células justapostas (unidas entre si), ele reveste e protege os orgãos de microorganismos.",1
38,"conjunto de células fortemente unidas que fazem o revestimento do corpo por dentro e por fora. Funcionam como uma barreira contra germes que tentam invadir o nosso corpo e nos deixa doentes (virus, bactérias e fungos)",1
38,"Células muito juntas sem material intercelular",1
38,"Tecido epitelial é um conjunto de células, fortemente unidas, que fazem o revestimento do corpo por dentro e por fora. Funciona como uma barreira contra germes que tentam invadir o corpo e nos deixa doente. (vírus, bactérias e fungos)",2
38,"pele",0
38,"Não lembrooooooooo!",0
38,"células muito junto sem material intercelular",1
38,".",0
38,"Suas células mantém muito pouco espaço entre si",1
38,"O tecido epitelial, células muito juntas sem material intercelular....",3
38,"Cicatrizar machucados , regeneração",1
38,"Protege o corpo.",2
38,"O tecido epitelial cobre a celula e protege ela.",0
38,"Possuem células epiteliais.Serve de proteção e é impermeabilizante.",2
38,"pouca quantidade de material intercelular e apresenta celulas justapostas. nao apresenta vasos sanguineos.",2
38,"Ele é responsável pela produção das glândulas além de proteger o corpo contra os vírus, bactérias e lesões físicas.",1
38,"Ganhar massa magra e produzir musculos para o corpo humano",0
38,"Celulas muito juntas sem material intercelular.",1
38,"conjunto de celulas fortemente unidas que fazem o revestimento do corpo por dentro e por fora",1
38,"uma camada que possui um determinado fenômeno.",1
38,"falta de espaço entre a celulas, falta de vascularização e excelente capacidade de renovação celular.",3
38,"Suas funções são, revestir superfícies, cequretar moléculas e transportar moléculas ou íons entre dois compartimentos",1
38,"Tecido epitelial- células justapostas, sem material intercelular",1
38,"São os tecidos que ficam nos orgãos.",0
38,"São o tecido em que o movimento e voluntário",0
38,"a camada mais fina da pele.",0
38,"Regeneração forte, poros fechados etc",1
38,"O tecido epitelial é macio e tem pelos",1
38,"Maior tecido do corpo com função impermeabilizante e de proteção",2
38,"Formado por fibras elásticas",1
39,"Metabolismo. Ocorre através de reações químicas",1
39,"Chamamos esse conjunto de metabolismo celular. O metabolismo refere-se ao conjunto de reações bioquímicas que controla a degradação de substâncias no nosso organismo, acontece no interior de uma célula e do nosso corpo.",3
39,"não sei",0
39,"Metabolismo",1
39,"Não sei",0
39,"quando ocorre o processo de queimação da glicose",1
39,"não sei",0
39,"Metabolismo 
\
Anabolismo - síntese de",1
39,"metabolismo",1
39,"Processo celular,com o processo das células que ocorrem toda hora",0
39,"é o átomo, acontece pelo nosso gasto de energia",0
39,"Metabolismo. Este pode ocorrer através do catabolismo, ou seja através das reações de quebra de moléculas complexas em moléculas mais simples, ou através de do anabolismo (síntese de moléculas complexas através de algumas mais simples)",3
39,"Metabolismo celular, os exercicios liberam a adrenalina e etc.",1
39,"Metabolismo",1
39,"-",0
39,".",0
39,"'não sei",0
39,"Metabolismo",1
39,"Não sei",0
39,"Não sei.",0
39,"não sei",0
39,"As reações quimicas acontecem no corpo e nas células através de reações metabólica",1
39,"metabolismo .",1
39,"Metabolismo e ocorre no cérebro",1
39,"Nao sei",0
39,"Conjunto de reações químicas na célula",0
39,"Metabolismo",1
39,"Metabolismo celular, as organelas fazem com que isso ocorra",1
39,"o metabolismo, atraves da quebra e síntese de moléculas complexas que logo se tornam mais simples, isso ocorre na respiração celular e na fotossíntese",3
39,"metabolismo
\
Essas reações podem estar relacionadas com a síntese de compostos orgânicos ou sua quebra para fabricar ATP e são todas coordenadas por enzimas. o metabolismo é fundamental para a manutenção de todas as atividades do nosso organismo.",3
39,"Reações quimicas q as células fazem sem parar =o=",0
39,"Metabolismo celular, os caminhos metabólicos têm início com certos reagentes e terminam com determinados produtos frequentemente se compõe de muitas reações encadeadas.",3
39,"É chamada de respiração celular, onde o oxigênio mais a glicose (açucar) são transformados em energia.",2
39,"Sim; essas transformações químicas caracterizam a respiração celular realizada nas mitocondrias",1
39,"você se sente ofegante",0
39,"não me lembro.",0
39,".",0
39,"metabolismo",1
39,"Alimentamos e ela pegam os nutrientes",0
39,"Metabolismo celular, acontece para gastar energia",2
39,"Essas reações acontecem pelas estruturas trabalhando",0
39,"O conjunto de reações químicas que ocorrem ao nível das células é o metabolismo, as celulas trabalham e ele ocorre.",2
39,"Não lembro",0
39,".",0
39,"sim, essas transformações químicas utilizam a respiração celula, realizado na mitocondria",2
39,"Metabolismo, digerindo e transformando o que ingerimos",2
39,"Metabolesmo",1
39,"Não sei",0
39,"todos os orgaos começam a funcionar mais rapidos e vc se sente ofegante , o metabolismo acelera",0
39,"não sei",0
39,"Metabolismo, ele ocorre com a quebra dos nutrientes.",2
39,"são chamadas  de metabolismo",1
39,"Metabolismo, é um conjunto de todas as reações queimavas",1
39,"O conjunto de reações químicas é chamado de over,ela acontece em um procedimento muito acelerado.",2
39,"Os batimentos aumentam para conseguirmos rcuperar o ar",0
39,"Metabolismo que tem objetivo de manter-se vivo",2
39,"Músculos, às células se juntam e formam os músculos",0
39,"Metabolismo",1
39,"não sei",0
39,"Metabolismo.",1
39,"Mitocondria: nela acontece a reação química da respiração celular. Nessa reação a gricose (açucar) combina com o oxigênio resultando na produção de energia que será usada a célula.",2
39,"Não sei",0
39,"Expiraçao",0
39,"não sei",0
39,".",0
39,"através de exercícios e alterado o metabolismo do sangue",1
39,"Receita de bolo simples
\
\
\
-Ingredientes 
\
2 xícaras (chá) de açúcar
\
3 xícaras (chá) de farinha de trigo
\
4 colheres (sopa) de margarina
\
3 ovos
\
1 e 1/2 xícara (chá) de leite
\
1 colher (sopa) bem cheia de fermento em pó
\
\
Modo de preparo:
\
Bata as claras em neve e reserve
\
Misture as gemas, a margarina e o açúcar até obter uma massa homogênea
\
Acrescente o leite e a farinha de trigo aos poucos, sem parar de bater
\
Por último, adicione as claras em neve e o fermento
\
Despeje a massa em uma forma grande de furo central untada e enfarinhada
\
Asse em forno médio 180 °C, preaquecido, por aproximadamente 40 minutos ou ao furar o bolo com um garfo, este saia limpo",0
39,"Metabolismos",1
39,"Nao sei",0
39,"Essas reações químicas são chamadas de metabolismo, as organelas realizam as reações, um exemplo é a respiração celular, realizada pela organela denominada Mitocondria, que transforma oxigênio e glicose em energia.",3
39,"O metabolismo, ele quebra as moléculas dando energia para a célula.",3
39,"Metabolismo Celular, essas reações químicas ocorrem no organismo afim de gastar energia.",2
39,"não sei",0
39,"Respiração celular, o processo ocorre quando vitaminas e nutrientes são quebrados e ingeridos pelas células, as mitocôndrias consumem as vitaminas",1
39,"Metabolismo",1
39,"Não sei",0
39,"não sei",0
39,"por meio do metabolismo,ele acontece pela aceleração do corpo através de exercícios.",1
39,"não sei.",0
39,"As células São muito boas pois elas guardam nutrientes para você gastar correndo brincando estudando,e elas regulam a quantidade de nutrientes que sai e entra para o seu corpo",0
39,"Metabolismo",1
39,"Ramificação, ele ocorre quando uma célula deixa de existir  ou se funde a outra.",0
39,"Metabolismo,",1
39,"a",0
39,"não sei",0
39,"Não sei.",0
39,"O conjunto de reações químicas ocorridas na célula leva o nome de metabolismo celular que ocorrem a fim de gastar energia.",2
39,"Atividade metabólica ou metabolismo e ocorre por reações químicas",1
39,"Metabolismo",1
39,"Nos alimentos temos energia para corrermos",0
39,"sei la ;-;",0
39,"essa reação química chama-se ?",0
39,"Adrenalina-ela aumenta a circulação do sangue e faz os seus batimentos baterem mais repidos.",0
39,"Metabolismo-quebra de alguma coisa que gera energia",2
39,"É chamado de metabolismo, ele controla as células",1
39,"Metabolismo, a respiração celular das células aumenta sua velocidade",2
39,"não sei",0
39,"Reação celular, elas acontecem quando duas ou mais se fundem",0
39,"Metabolismo, ele ocorre graças a enzimas",1
39,"É o metabolismo",1
39,"Metabolismo, ele re repara as células atraves de reações quimicas",1
39,"não sei",0
39,"multiplicação celular - metabolismo celular - respiração celular e digestão celular",1
39,"Acontece de acordo com as nossas nescecidades",0
39,"oo",0
39,"O coração bate mais rápido e bombeia mais sangue",0
39,"Metabolismo, ocorrem quebras e sínteses de moléculas simples e compostas",3
39,"Metabolismo- conjunto de ações e reações do nosso organismo.",1
39,"Intracelulares 
\
Acontece por meio das organelas que precisam de carboidratos e lipídeos.",0
39,"metabolismo são as reações químicas que as células sofrem .",1
39,"metabolismo que é dividido entre catabolismo, onde ocorre  quebra de moleculas e o anabolismo  onde ocorre a contrucao de moleculas",2
39,"Átomos, formada de várias partículas.",0
39,"Metabolismo, temos 2 tipos: 
\
Catabolismo: quebra, libera energia, como a respiração.
\
Anabolismo: construção, gastam energia, como a fotossíntese.",3
39,"sim; essas transformações químicas caracterizam a respiração celular realizada nas mitocôndrias",2
39,"Não sei",0
39,".",0
39,"nervo",0
39,"x",0
39,"Não sei",0
39,"Metabolismo.",1
39,"Beiby beiby beiby do poruliebeleibe",0
39,"Metabolismo",1
39,"Metabolismo.",0
39,"não sei",0
39,"Chamados de energia sinetica",0
39,"Massa:
\
1/2 xícara (chá) de óleo.
\
3 cenouras médias raladas.
\
4 ovos.
\
2 xícaras (chá) de açúcar.
\
2 e 1/2 xícaras (chá) de farinha de trigo.
\
1 colher (sopa) de fermento em pó",0
39,"Metabolismo",1
39,"Metabolismo",1
39,"Deve ser metabolismo, agora como acontece, não sei...",1
39,"reação celular por meio do cérebro e do nucleo",0
39,"Biscoito.",0
39,".................................",0
39,"Correr",0
39,"Que tem reserva de energia",0
39,"Metabolismo ela ocorrem com ajuda da carboidratos",2
39,"Mutação genética, cancer",0
39,"Relação química das células, acontece a fusao entre os componentes e eles dão origem a energia.",1
39,"Chamamos de metabolismo, ele ocorre com a respiração e a quebra do ATP",3
39,"Metabolismo",1
39,"Metabolismo celular, essas reações químicas ocorrem no organismo, para gastar energia.",3
39,"Reações involuntárias",0
39,"Ocorre ao organismo e por isso gasta energia ao nosso corpo",1
39,"Nâo lembro",0
39,"Metabolismo, as substâncias de dentro da célula se unem e causam reações",1
39,"Metabolismo, ele renova as células atraves de reações químicas",1
39,"Metabolismo celular.",1
39,"sistema nervoso, as ações passam por ela e são realizadas",0
39,".....................",0
39,"Metabolismo. Ele aumenta conforme você o desenvolve",1
39,"Metabolismo: é a transformação de substancias em forma de energia",3
39,"metamorfose é o nome e acontece quando gastamos energia",0
39,"São chamados de células radicais.",0
39,"Metabolismo",1
39,"Metabolismo",1
39,"Respiração celular: a mitocôndria produz energia a partir da glicose combinado com gás oxigênio",3
39,"Reações químicas",0
39,"as opções são 
\
multiplicação celular - metabolismo celular - respiração celular e digestão celular",1
39,"Não sei",0
39,"Transforma  a energia em força para realizar exercícios",1
39,"Metabolismo, ele renova as celulas atravez de reações quimicas",1
39,"não sei",0
39,"multiplicação celular - metabolismo celular - respiração celular e digestão celular",1
39,"não sei",0
39,"Metabolismo.ocorre através das ações conjuntas das células e suas funções",2
39,"n sei",0
39,"Elas aceleram. E o pulmão pode bater mais rapido, e acontecerá a adrenalina.",0
39,"....",0
39,"Metabolismo, ele ocorre por meio de reações químicas.",1
39,"Metabolismo",1
39,"não lembro mas ja estudei",0
39,"Não sei",0
39,"não sei",0
39,"Metabolismo",1
39,"não se",0
39,"não sei",0
39,"Chamamos isso de metabolismo, é isso ocorre por meio dos órgãos que compõem o corpo.",1
39,"movimento voluntário e involuntário",0
39,"Metabolismo. É o conjunto de transformações que as substâncias químicas sofrem no interior dos organismos vivos.",3
39,"Metabolismo, através da glândula tireoidea",1
39,"Chamamos de conjunto de reações químicas",0
39,"Os músculos fazem a contração e a de, fazendo assim, a pessoa dançar, correr, pular...",0
39,"...",0
39,"Metabolismo
\
Anabolismo: é a formação das moléculas 
\
Catabolismo: é a quebra dessas moléculas",3
39,"Metabolismo",1
39,"não sei",0
39,"Metabolismo. Ele acontece por meio do catabolismo, reações de quebra e o anabolismo, reações de construção",3
39,"Mitocôndrias
\
são substâncias que provém de outras substâncias.",1
39,"Mitocondrias: nela acontece a reação química da respiração célular. Nessa reações a gricose/açucar combina com o oxigênio resultando essa produção de energia será usada a célula.",2
39,"num sei",0
39,"Adrenalina fazendo a gente ter os reflexos mais rápidos e não se cansar.",0
39,"Metabolismo. É um conjunto de reações químicas ocorrendo em nosso organismo.",2
39,"Metabolismo",1
39,"não sei",0
39,"Metabolismo Celular, essas reações químicas ocorrem no organismo afim de gastar energia.",3
39,"Metabolismo",1
39,"Enzima",0
39,"metabolismo",1
39,"Thank you my buda",0
39,"Chamamos de metabolismo. Ele ocorre por meio do anabolismo que constrói e gasta energia, como a fotossíntese; ou por meio do catabolismo que quebra e libera energia, como a respiração.",3
39,"A reação química que acontece é a glicose e o açúcar",0
39,"Não sei",0
39,"Metabolismo",1
39,"não sei",0
39,"adrenalina, as células de energia elas mandam oxigênio intensamente para o pulmão, fazendo o coração acelerar e bater mais forte.",0
39,"Metabolismo.",1
39,"metabolismo celular, essas reações químicas ocorrem no organismo fim de gastar energia",3
39,"Trabalho celular , acontece com a ajuda da mitocondria que faz a respiração celular",2
39,"Metabolismo.",1
39,"Metabolismo",1
39,"Metabolismo, ação conjunta das celulas",1
39,"São chamadas de células.",0
39,"Metabolismo divido em catabolismos e anabolismo",2
39,"...",0
39,"A respiração celular que é realizado na mitocôndria.",2
39,"Respiração celular.",0
39,"Metabolismo celular, essas reações quimicas ocorrem no organismo afim de fastar energia.",3
39,"Chama-se metabolismo.",1
39,"Metabolismo, ele ocorre com a mistura de duas reações quimicas, que se transformam e produzem uma nova matéria.",2
39,"transformaçao, elas mudam",0
39,"Catabolismo: é a quebra de moléculas para gerar energia
\
Ex:respiração",2
39,"sim essas trans formações química caracterizam a respiração celular realizar nas mitocôndrias",1
39,".",0
39,"Metabolismo Celular, são reações químicas na célula",1
39,"Metabolismo.....",1
39,"Metabolismo, ação conjunta das células",1
39,"Reação celular.",0
39,"São os hormônios que ajudam a transportar hormônios para fazer as atividades.",0
39,"Metabolismo, que acontece por meio do anabolismo e catabolismo de moléculas necessárias para o nosso organismo.",2
39,"metabolismo
\
Essas reações podem estar relacionadas com a síntese de compostos orgânicos ou sua quebra para fabricar ATP e são todas coordenadas por enzimas. o metabolismo é fundamental para a manutenção de todas as atividades do nosso organismo.",3
39,"Respiração celular sendo a mitocôndria sua fornecedora que libera energia quando digerinar alimentos que logo se transforma em oxigênio.",3
39,"Eles acontecem nas veias e arterias do corpo saindo do coração",0
39,"Metabolismo celular, essas reações quimicas ocorrem no organismo afim de gastar energia",3
39,"não sei",0
39,"aumento da circulação pelo corpo, ele costuma acontecer quando realizamos um exercício",0
39,"não sei.",0
39,".",0
39,"Chamado de Metabolismo Celular.",1
39,"Elas acontecem com a transformação de oxigênio para energia.",2
39,"Metabolismo",1
39,"o metabolismo, é dividido em anabolismo(reações de construção de moléculas mais complexas a partir de moléculas mais simples) e catabolismo(reações de quebra de moléculas mais complexas em moleculas mais simples).",3
39,"Glândulas, produzem substâncias que regula a temperatura do corpo são chamadas de sudoríparas",0
39,"As células se organizam em grupo e se juntam para girar um gerador movido a movimento assim gerador energia para o corpo",0
39,"Metabolismo.",1
40,"Fenótipo: carácteristica que voçê apresenta. Genótipo: característica presente no DNA",3
40,"O fenótipo corresponde às características físicas, fisiológicas ou comportamentais. O genótipo corresponde a constituição genética de um indivíduo.",3
40,"Genótipo - genética
\
Fenótipo - Fênomeno",0
40,"Fenotipo é caracteristicas das pessoas, e genotipo e grupo sanguineo",1
40,"Genótipo é a constituição genética de um indivíduo 
\
E Fenótimo é características morfológicas, fisiológicas e pode ser observado tambem os comportamentos de um indivíduo.",3
40,"Não sei",0
40,"genótipo é a genética e fenótipo é o feno",0
40,"O fenótipo vem do ferro e o genótipo vem do gás.",0
40,"A",0
40,"O fenótipo corresponde as características físicas ou comportamentais de um ser vivo.
\
O genótipo corresponde a constituição genética de um individuo.",3
